"census_tract","total_population","california_county","zip","approximate_location","longitude","latitude","ces_4_0_score","ces_4_0_percentile","ces_4_0_percentile_range","ozone","ozone_pctl","pm2_5","pm2_5_pctl","diesel_pm","diesel_pm_pctl","drinking_water","drinking_water_pctl","lead","lead_pctl","pesticides","pesticides_pctl","tox_release","tox_release_pctl","traffic","traffic_pctl","cleanup_sites","cleanup_sites_pctl","groundwater_threats","groundwater_threats_pctl","haz_waste","haz_waste_pctl","imp_water_bodies","imp_water_bodies_pctl","solid_waste","solid_waste_pctl","pollution_burden","pollution_burden_score","pollution_burden_pctl","asthma","asthma_pctl","low_birth_weight","low_birth_weight_pctl","cardiovascular_disease","cardiovascular_disease_pctl","education","education_pctl","linguistic_isolation","linguistic_isolation_pctl","poverty","poverty_pctl","unemployment","unemployment_pctl","housing_burden","housing_burden_pctl","pop_char","pop_char_score","pop_char_pctl","direct","indirect","avg_env","scaled_comp_env","avg_pop","scaled_comp_pop","water_risk_score","PCT"
6037650701,2529,"Los Angeles",90503,"Torrance",-118.353,33.83178,20.82,39.6,"35-40%",0.041,24.88,11.87394,72.15,0.17,56.38,346.5,35.56,50.39,52.19,0,0,8167.424,96.31,1329.034,73.19,0,0,19,66.88,0.695,78.05,0,0,2.2,54.85,47.54,5.8,63.72,26.09,18.46,4.35,34.77,10.32,32.49,4.4,18.36,10.5,63.69,11.4,13.27,5.8,55.02,17.7,52.61,34.58,3.59,26.75,34.14667,19.5125,35.77278,0,32.472,0,0,61
6059110117,6393,"Orange",90630,"Cypress",-118.0572,33.82581,20.81,39.59,"35-40%",0.043,32.15,11.67788,65.48,0.124,44.21,632.6,70.79,29.3,23.09,0,0,4026.4,89.37,592.0854,27.83,3.6,34.25,22.5,71.69,0.22,38.7,7,66.74,0,0,43.5,5.31,52.86,30.96,26.73,5.31,60.06,10.29,32.24,6.5,28.08,9.8,61.09,18.8,31.55,5.2,46.99,9.4,11.62,37.77,3.92,31.72,69.74,9.675,52.94333,0,28.6928,0,0,61
6081610700,5801,"San Mateo",94061,"Redwood City",-122.219,37.46985,20.8,39.57,"35-40%",0.034,10.57,8.040429,13.94,0.243,69.07,465.97,55.95,40.79,38.24,0,0,107.619,24.23,1504.658,78.19,13.85,72.84,10.8,49.05,0.495,68.38,0,0,0.5,22.08,38.34,4.68,38.43,39.45,40.7,5.82,71.38,7.55,10.58,12.1,48.58,7.8,52.51,24.6,43.73,2.6,11.87,21.1,67.26,42.84,4.44,39.4,35,17.095,34.73,0,35.832,0,0,61
6097152702,5342,"Sonoma",95403,"Unincorporated Sonoma County area",-122.7913,38.5043,20.8,39.56,"35-40%",0.034,10.57,7.071798,7.09,0.145,50.11,295.55,23.14,36.79,32.94,115.58,78.07,0.01861197,1.31,1456.468,77.15,58.5,97.14,15.5,60.43,2.12,92.98,3,33.16,18,97.64,48.79,5.96,67.31,50.34,57,3.27,12.38,12.69,52.01,12.4,49.42,0.5,1.81,22.5,39.62,2.1,7.14,14.6,36.21,33.65,3.49,25.23,38.91,42.7625,54.44833,0,21.472,0,0,61
6111004305,2295,"Ventura",93043,"Port Hueneme",-119.2068,34.16218,20.79,39.55,"35-40%",0.041,24.88,8.786187,32.5,0.133,46.66,82.18,0.59,50.19,51.83,0,0,1708.987,75.91,924.5415,53.29,31.5,89.38,137.1,98.01,0.425,63.6,8,72.15,0,0,45.35,5.54,57.52,36.93,36.43,3.39,14.38,9.47,25.21,1.1,2.3,NA,NA,44.1,74.87,3,17.11,32.6,93.99,36.21,3.76,29.27,56.91667,15.9,48.54444,0,NA,NA,NA,NA
6085503902,5973,"Santa Clara",95127,"Alum Rock",-121.8283,37.37354,20.79,39.54,"35-40%",0.04,20.85,8.517772,23.16,0.076,28.49,291.53,22.74,79.59,88.91,0,0,151.4663,29.43,718.5014,37.68,0,0,3,22.12,0.435,64.63,0,0,0,0,26.72,3.26,11.45,58.38,67.14,4.79,46.5,15.09,66.77,24.9,73.07,19.7,86.13,25.1,44.62,4.2,33.58,23.7,76.35,61.44,6.37,67.9,14.95333,16.1575,20.74056,0,50.2,0,0,61
6037480202,2553,"Los Angeles",91775,"San Gabriel",-118.0973,34.10891,20.79,39.52,"35-40%",0.057,75.12,11.55081,62.12,0.057,20.7,746.16,84.98,71.97,81.42,6.59,56.62,1404.501,71.53,520.6219,22.59,12,68.94,8.7,42.2,0.2,35.62,0,0,1,35.72,51.75,6.32,74.98,19.55,8.7,5.14,56.12,9.39,24.55,4.6,19.29,10.7,64.41,14.4,20.6,3.1,18.31,16.3,45.55,31.71,3.29,22.3,42.39333,23.06,43.63556,0,26.9056,0,0,61
6075042700,5379,"San Francisco",94121,"San Francisco",-122.4881,37.78227,20.78,39.51,"35-40%",0.032,6.38,8.658578,28.29,0.152,51.75,258.79,15.04,51.7,53.88,0,0,423.648,48.3,810.6819,45,2.95,29.86,2,14.31,0.345,55.42,10,82.97,1,35.72,35.27,4.31,29.81,30.08,25.22,5.69,68.71,9.45,25.07,13.4,51.73,19.3,85.53,26.4,47.32,4,30.88,17.4,51.36,46.52,4.83,45.11,37.44,13.855,34.19667,0,42.6912,0,0,61
6075012100,3859,"San Francisco",94102,"San Francisco",-122.4119,37.78881,20.78,39.5,"35-40%",0.029,3.12,8.660773,28.53,0.817,96.93,258.79,15.04,66.15,74.29,0,0,388.3423,46.52,650.0026,32.15,9.9,60.38,3,22.12,3.18,96.47,10,82.97,0,0,42.18,5.15,49.05,37.88,37.7,4.55,39.89,5.62,2.22,NA,NA,8.5,55.6,22.9,40.34,5.3,48.26,19.4,60.56,38.89,4.03,33.72,40.04333,24.1175,42.77389,0,NA,NA,NA,NA
6001440336,4437,"Alameda",94587,"Union City",-122.0175,37.58116,20.78,39.49,"35-40%",0.038,16.78,8.502367,22.87,0.088,32.77,204.79,8.28,43.37,41.93,14.38,62.9,245.9767,38.23,762.6986,41.45,14.6,74.26,4.75,28.08,0.17,29.24,1,12.45,1,35.72,34.08,4.16,26.82,56.08,64.1,5.54,65.36,15.18,67.3,8,34.38,9.4,59.37,9.6,9.27,3.4,22.57,12.9,27.78,48.13,4.99,47.54,16.27,23.035,26.20333,0,24.5392,0,0,61
6029002821,4850,"Kern",93311,"Bakersfield",-119.1021,35.31629,20.77,39.47,"35-40%",0.065,93.63,15.28389,99.18,0.134,46.91,528.97,63.23,20.5,12.74,0,0,343.054,44.26,814.6111,45.29,7,50.32,0,0,0.375,58.81,0,0,0,0,41.04,5.01,45.84,38.85,39.41,6.45,82.91,13.36,56.46,5.3,22.77,1.8,14.28,16.2,24.92,3.3,21.11,11,18.47,39.95,4.14,35.3,21.07667,14.7025,23.85278,0,16.248,0,0,61
6037106645,3650,"Los Angeles",91344,"Los Angeles",-118.4942,34.29056,20.77,39.46,"35-40%",0.067,97,11.22168,57.15,0.054,19.74,879.7,97.08,36.33,32.39,0,0.72,240.866,37.87,388.2238,13.43,0,0,0,0,0.15,26.67,3,33.16,4.75,73.01,38.47,4.7,38.79,52.54,59.63,3.57,17.68,13.58,57.89,7.3,31.36,5.6,40.9,10.7,11.67,7.4,70.9,16.4,46.02,42.62,4.42,39.06,43.41333,6.8475,33.50722,0,32.136,0,0,61
6037920322,2854,"Los Angeles",91355,"Santa Clarita",-118.5491,34.38264,20.77,39.45,"35-40%",0.065,93.63,9.850587,47.63,0.131,46.12,640.93,71.51,36.07,31.93,0,0,245.5983,38.21,1008.7,58.45,12,68.94,0,0,0.41,62.48,0,0,0,0,41.05,5.01,45.86,24.89,16.28,10.67,99.81,8.38,16.16,4.8,20.29,5.7,41.44,17,27.05,8.3,77.1,9.8,13.09,39.94,4.14,35.26,23.83667,15.62,26.30444,0,28.6352,0,0,61
6059075505,3355,"Orange",92780,"Tustin",-117.8247,33.74401,20.77,39.44,"35-40%",0.049,59.69,11.84228,71.08,0.422,86.22,390.96,41.95,63.41,70.66,0,0,4306.853,90.49,2376.958,91.34,2.65,28.85,3.75,25.09,0.475,67.56,0,0,0,0,50.72,6.19,72.08,38.35,38.56,2.47,4.29,12.27,48.39,10.7,44.34,6.2,44.36,22.7,39.97,2,6.3,14.6,36.21,32.33,3.35,23.4,22.34667,16.89,26.15778,0,27.3888,0,0,61
6.071e+09,6953,"San Bernardino",91709,"Chino Hills",-117.7236,33.97336,20.76,39.42,"35-40%",0.053,69.32,12.45242,90.82,0.083,30.84,811.01,94.58,17.72,9.83,0,0,994.2743,63.54,761.0301,41.29,4.5,40.84,5,30.88,0.3,50.14,4,43.78,0,0,44.39,5.42,55.11,27.96,21.76,5.29,59.56,13.04,54.22,5.2,22.22,5.7,41.44,11.6,13.73,5,44.35,11.7,21.57,36.92,3.83,30.28,56.41333,12.535,45.96556,0,22.9296,0,0,61
6037482702,2373,"Los Angeles",91754,"Monterey Park",-118.1338,34.04149,20.76,39.41,"35-40%",0.051,64.73,12.09717,84.22,0.074,27.5,748.7,85.36,62.8,69.65,0,0,2230.879,81.07,657.5847,32.75,0,0,0,0,0.26,44.73,0,0,0.1,2.52,40.26,4.92,43.57,35.41,34.26,4.96,51.31,9.13,22.1,13.9,52.87,13.2,71.92,17.5,28.42,3.5,23.75,17.3,50.72,40.71,4.22,36.25,28.45333,11.1825,26.42389,0,36.4288,0,0,61
6037920326,6324,"Los Angeles",91381,"Unincorporated Los Angeles County area",-118.5979,34.35102,20.74,39.4,"35-40%",0.063,88.86,9.704437,46.31,0.029,10.29,637.77,71.28,5.31,1.45,1.99,47.62,52.50863,18.42,3678.963,98.14,0,0,8,40.76,0.275,46.35,3,33.16,10,91.04,45.95,5.61,59.42,20.96,10.29,3.85,23.06,11.59,43.02,2.5,8.42,10.1,62.24,18.5,30.78,7.6,72.53,18.2,55.13,35.64,3.7,28.24,48.4,23.4925,47.92833,0,36.656,0,0,61
6075022803,5224,"San Francisco",94110,"San Francisco",-122.4121,37.75584,20.74,39.38,"35-40%",0.031,3.83,8.592444,25.64,1.073,98.52,258.79,15.04,59.68,65.33,0,0,337.7793,43.94,622.1866,29.93,0.5,7.71,33.05,82.12,1.14,86.99,0,0,1.1,36.47,37.74,4.61,36.52,64.8,74.21,3.15,10.85,10.78,36.42,12.8,50.24,5.5,40.44,22.8,40.11,5.9,56.19,16.1,44.46,43.39,4.5,40.29,32.38667,21.7475,36.08944,0,37.0304,0,0,61
6073017048,6758,"San Diego",92064,"Poway",-117.0536,32.9466,20.74,39.37,"35-40%",0.049,58.23,9.374011,42.85,0.072,26.91,307.69,25.48,47.72,48.47,0,0,60.52724,19.47,859.8731,48.49,1.75,22.62,18,65.32,0.955,84.59,9,77.3,2,52.9,42.67,5.21,50.58,24.57,15.65,3.25,12.14,9.81,28.12,18.5,62.22,7.2,49.57,34.8,61.55,5.7,53.89,20.1,63.26,38.37,3.98,32.98,56.03333,21.1475,51.45389,0,46.4784,0,0,61
6085505006,11441,"Santa Clara",95134,"San Jose",-121.921,37.39337,20.74,39.36,"35-40%",0.039,17.65,8.562807,24.6,0.386,83.88,385.01,40.5,6.5,1.88,0,0,266.5537,39.5,2230.972,90.13,131.2,99.72,69.6,94.16,3.66,96.98,4,43.78,6.1,80.09,52.49,6.41,76.78,21.85,11.62,6.59,84.85,9.96,29.65,1.1,2.3,9.7,60.62,6.5,3.33,3.2,19.59,10.5,15.86,31.19,3.24,21.7,59.48,24.245,55.81667,0,16.272,0,0,61
6059099406,4779,"Orange",92647,"Huntington Beach",-118.0154,33.72639,20.74,39.35,"35-40%",0.043,32.15,11.40443,59.33,0.089,33.44,349.16,36.17,34.53,30.01,0,0,4518.867,91.29,751.1121,40.43,4.9,41.62,37.5,84.66,0.66,77.02,1,12.45,0.25,11.59,42.06,5.14,48.72,39.33,40.43,4.93,50.49,10.79,36.49,5.9,25.5,7.1,49.09,19,32.05,4.3,35.02,14.4,35.27,38.93,4.04,33.79,44.42667,19.255,42.45444,0,28.3088,0,0,61
6059099509,3352,"Orange",90740,"Seal Beach",-118.0834,33.77007,20.73,39.33,"35-40%",0.041,24.88,11.6775,65.46,0.255,70.8,233.85,9.13,23.46,16.12,8.44,58.9,6960.74,95.22,4318.724,99.18,8.7,54.44,5.25,31.51,0.11,19.25,5,51.22,0.2,9.67,47.71,5.83,64.17,24.73,15.98,NA,NA,11.56,42.68,7.8,33.49,11.1,65.98,31.2,55.69,NA,NA,5.6,1.93,34.3,3.56,26.2,30.62,19.5375,33.43833,0,NA,NA,NA,NA
6081601100,6406,"San Mateo",94015,"Daly City",-122.4895,37.69226,20.73,39.32,"35-40%",0.034,10.57,8.502329,22.86,0.152,51.69,309.36,25.64,70.12,79.24,0,0,200.3733,34.72,803.1804,44.54,0,0,32,81.34,0.37,58.27,2,23.88,0,0,33.34,4.07,25.07,56.1,64.18,6.88,88.72,14.12,61.08,10.1,42.29,9.4,59.37,9.7,9.46,2.6,11.87,9.3,11.24,49.09,5.09,48.88,43.62,14.5675,38.79167,0,21.4768,0,0,61
6073021400,7407,"San Diego",92106,"San Diego",-117.22,32.73234,20.72,39.31,"35-40%",0.043,32.15,9.988084,49.04,0.233,67.62,312.86,28.99,60.24,66.12,0,0,318.2566,42.84,884.5981,50.36,17.5,78.61,37.8,84.84,0.775,80.81,5,51.22,0.4,14.43,48.75,5.95,67.19,25.32,17.02,4.25,32.47,6.82,6.82,5.6,24.12,5.1,38.14,19.2,32.49,6.6,63.42,26.4,83.5,33.55,3.48,25.13,55.01667,20.2025,50.14611,0,38.6672,0,0,61
6065046405,3710,"Riverside",92595,"Wildomar",-117.2726,33.62056,20.71,39.3,"35-40%",0.059,79.99,9.910102,48.21,0.33,79.38,330.35,31.68,35.32,30.93,0,0,28.79603,13.9,1879.537,85.21,0,0,0,0,0,0,0,0,2,52.9,34.3,4.19,27.36,46.72,51.63,3.03,9.64,27.04,98.93,19.3,63.6,NA,NA,32.6,58.02,2.6,11.87,14.2,34.25,47.67,4.94,46.73,10.56,0,7.04,0,NA,NA,NA,NA
6013303205,8931,"Contra Costa",94513,"Unincorporated Contra Costa County area",-121.7021,37.91093,20.7,39.28,"35-40%",0.045,42.56,8.529405,23.53,0.059,21.38,484.25,58.52,17.92,10.14,498.08,85.55,172.054,31.75,654.3037,32.45,7,50.32,27,76.96,0.925,83.94,5,51.22,0,0,42.99,5.25,51.46,57.94,66.74,3.99,26.29,15.7,70.15,3.4,13.11,1.7,13.3,11.1,12.69,4.8,41.84,12.8,27.22,38.01,3.94,32.21,62.23333,42.3725,69.73722,0,17.3056,0,0,61
6061021103,3783,"Placer",95677,"Rocklin",-121.228,38.79565,20.68,39.27,"35-40%",0.053,67.9,8.010371,13.5,0.359,81.94,32.57,0.1,27.06,20.49,0,1.45,28.15903,13.7,876.6609,49.65,11,63.7,16.5,62.38,0.66,77.02,0,0,4,70.42,38.96,4.76,40.19,47.46,52.8,4.42,36.41,15.06,66.61,6.9,29.68,2.3,18.11,23.6,41.91,3.9,29.41,15.3,40.27,41.91,4.35,37.99,20.82667,19.6175,26.96278,0,25.5008,0,0,61
6073020404,5025,"San Diego",92029,"Escondido",-117.1012,33.09707,20.67,39.26,"35-40%",0.047,50.54,8.226641,16.81,0.132,46.45,417.68,47.93,29.11,22.87,0.23,32.38,19.70477,11.53,1280.132,71.66,13.75,72.75,17,63.37,0.305,50.46,12,90.13,2,52.9,46.99,5.74,62.31,18.71,7.49,5.49,64.18,12.48,50.32,7.9,33.89,2.4,18.91,15.9,24.17,2.8,14.39,17.7,52.61,34.73,3.6,26.98,67.14333,20.71,58.56889,0,23.0352,0,0,61
6059011717,2680,"Orange",92870,"Placentia",-117.8495,33.90292,20.67,39.25,"35-40%",0.048,55.38,12.09564,84.13,0.293,75.52,693.8,76.73,35.77,31.46,765.32,87.9,4604.107,91.51,939.9736,54.43,6,46.08,0,0,0.09,11.2,0,0,0,0,50.24,6.13,70.94,27.46,20.92,5.51,64.78,10.19,31.34,3.5,13.67,6.8,47.68,11.6,13.73,3.7,26.86,12.9,27.78,32.48,3.37,23.7,25.57667,24.775,33.56778,0,20.7552,0,0,61
6037108102,3552,"Los Angeles",91326,"Los Angeles",-118.5551,34.28046,20.66,39.23,"35-40%",0.065,93.63,10.87529,54.05,0.179,58.01,726.64,83.13,28.43,22.09,0,0,97.8469,23.28,1840.089,84.58,0,0,0,0,0.27,45.73,0,0,0,0,37.95,4.63,37.25,29,23.4,3.55,17.21,15.55,69.59,7.7,32.94,13.1,71.67,22.1,38.57,6.6,63.42,15.2,39.7,43,4.46,39.65,27.71,11.4325,26.095,0,39.408,0,0,62
6037269905,2459,"Los Angeles",90034,"Los Angeles",-118.4019,34.02186,20.66,39.22,"35-40%",0.046,44.98,11.69483,66.11,0.756,96.18,440.64,52.72,30.26,24.37,0,0,1988.656,79.16,1199.115,68.66,0,0,3.75,25.09,0.26,44.73,7,66.74,1.5,42.31,47.94,5.85,64.8,36.55,35.84,2.82,7.17,12.15,47.18,4.9,20.86,3.8,30.02,24,42.61,5.1,45.78,17.3,50.72,34.03,3.53,25.73,48.18333,11.1825,39.57722,0,30.3984,0,0,62
6001433400,5934,"Alameda",94579,"San Leandro",-122.169,37.68453,20.66,39.21,"35-40%",0.033,7.52,8.718818,30.53,0.076,28.57,110.41,4.21,23.03,15.6,0,0,512.6203,52,311.6172,9,1.7,21.09,26.75,76.57,0.135,23.72,10,82.97,13,94.57,32.21,3.93,22.41,52.56,59.66,6.38,81.88,11.04,38.24,12.8,50.24,22.3,89.52,11.9,14.48,4.1,32.27,11.4,20.27,50.64,5.25,51.42,54.58333,5.93,40.34222,0,33.0848,0,0,62
6037701502,3530,"Los Angeles",90404,"Santa Monica",-118.4872,34.02546,20.66,39.2,"35-40%",0.048,53.73,11.72139,66.97,0.207,63.46,417.8,48.16,39.53,36.5,0,0,1515.955,73.48,893.0814,50.95,0.85,10.12,25.1,74.93,1.24,88.27,5,51.22,0,0,47.74,5.83,64.23,59.14,68.21,3.02,9.51,11.14,38.96,7.8,33.49,2.2,17.26,12.8,16.56,4,30.88,17,49.02,34.17,3.54,25.93,58.10333,22.0675,53.44722,0,23.5536,0,0,62
6067008600,6999,"Sacramento",95683,"Unincorporated Sacramento County area",-121.118,38.50748,20.65,39.18,"35-40%",0.052,65.75,7.974601,13.06,0.011,4.08,336.31,32.7,11.87,5.12,224.35,81.1,27.80677,13.54,259.7709,6.36,16.5,77.32,513.75,99.95,2,92.52,7,66.74,14.5,95.69,47.29,5.77,63.02,34.45,32.38,5.58,66.28,13.51,57.44,4.7,19.75,2.1,16.36,12.7,16.32,3.4,22.57,8.8,9.53,34.47,3.58,26.53,66.46333,43.405,73.24556,0,13.5248,0,0,62
6037181600,4631,"Los Angeles",90041,"Los Angeles",-118.2097,34.12972,20.64,39.17,"35-40%",0.053,69.32,11.59256,63.11,0.061,22.24,488.79,59.71,70.25,79.43,0,0,1336.635,70.56,876.555,49.64,0,0,0,0,0.295,47.98,0,0,7,83.28,43.25,5.28,52.3,28.65,23.01,4.57,40.47,7.92,13.16,13.6,52.13,7.2,49.57,16.3,25.25,11.7,91.55,13.5,30.61,37.68,3.91,31.62,19.90333,11.995,21.26556,0,39.8576,0,0,62
6001443001,2891,"Alameda",94538,"Fremont",-121.9515,37.51842,20.63,39.16,"35-40%",0.038,16.78,8.598182,25.94,0.363,82.13,204.79,8.28,53.6,56.65,0,0,382.9953,46.24,1236.085,70.06,17.75,78.87,4,26.17,1.075,86.13,0,0,0,0,38.25,4.67,38.11,50.12,56.79,4.98,51.82,14.9,65.72,8.1,34.78,9.1,58.22,11.4,13.27,3,17.11,9.5,12,42.59,4.42,39.01,11.48333,21.5325,22.01056,0,21.6608,0,0,62
6059099232,5557,"Orange",92708,"Fountain Valley",-117.9606,33.69424,20.63,39.15,"35-40%",0.045,42.56,11.55146,62.14,0.067,24.73,288.18,20.17,31.32,25.66,0.25,33,3566.53,87.08,1031.086,59.99,19.9,81.6,25.5,75.41,0.52,70.48,1,12.45,0,0,45.61,5.57,58.27,28.14,22.1,3.94,25.21,11.12,38.81,6.1,26.42,8.6,55.95,16.4,25.43,5.4,49.86,18.4,55.96,35.71,3.7,28.35,36.01,25.87,41.25333,0,34.1792,0,0,62
6071007306,6070,"San Bernardino",92354,"Loma Linda",-117.238,34.05496,20.63,39.13,"35-40%",0.073,100,11.46427,60.22,0.293,75.62,807.76,94.34,33.27,28.29,20.43,66.07,395.9397,46.79,694.7772,35.65,18,79.69,0,0,0.94,84.25,1,12.45,0,0,54.01,6.59,80.34,27.88,21.56,3.83,22.65,9,21.04,7.8,33.49,4.1,32.03,40.8,70.34,3.3,21.11,14.5,35.82,30.15,3.13,20.2,35.59667,37.58,48.78444,0,30.8464,0,0,62
6059110115,3993,"Orange",90623,"La Palma",-118.038,33.85834,20.62,39.12,"35-40%",0.045,42.56,11.92301,74.25,0.085,31.66,223.94,8.82,26.09,19.13,0,0,3548.427,86.93,1882.655,85.26,9.2,58.72,8,40.76,0.255,43.65,7,66.74,2.2,54.85,46.7,5.7,61.44,26.12,18.48,6.39,82.04,8.75,18.98,9.7,40.81,7.1,49.09,16.1,24.72,3.8,28.2,7.9,6.57,34.86,3.62,27.19,38.77333,10.9125,33.12389,0,23.9024,0,0,62
6081601603,6009,"San Mateo",94015,"Daly City",-122.4608,37.65556,20.61,39.11,"35-40%",0.034,10.57,8.566987,24.75,0.228,66.81,571.49,66.94,30.77,24.89,0,0,171.6553,31.68,1936.684,86,9,58.17,11,49.83,0.37,58.27,1,12.45,0.2,9.67,38.53,4.7,38.98,43.84,47.36,5.26,59.19,10.7,35.56,7.5,32.16,14,74.45,18.7,31.26,2,6.3,15.5,41.38,42.24,4.38,38.5,43.07333,14.5675,38.42722,0,29.688,0,0,62
6067008132,3990,"Sacramento",95621,"Citrus Heights",-121.315,38.69521,20.61,39.09,"35-40%",0.051,63.29,8.534592,23.75,0.312,77.67,700.42,77.77,24.95,17.79,0,0,48.3217,17.8,2978.275,95.71,0,0,2,14.31,0.135,23.72,0,0,0,0,33.68,4.11,25.92,65.17,74.54,3.63,18.8,19.02,84.32,13.8,52.52,3,23.77,26.8,48.2,4.1,32.27,13.4,30.2,48.31,5.01,47.83,30.69333,5.93,24.41556,0,29.9136,0,0,62
6013304001,5272,"Contra Costa",94513,"Unincorporated Contra Costa County area",-121.7489,37.88375,20.61,39.08,"35-40%",0.045,42.56,8.454698,21.69,0.025,8.74,478.41,57.79,14.3,6.91,64.91,73.86,219.2873,36.15,460.9793,18.05,7,50.32,15,59.6,0.16,28.3,5,51.22,6,79.95,40.1,4.9,43.09,57.29,65.78,4.76,45.87,15.51,69.42,1.7,4.67,2,15.64,9.4,8.68,5.1,45.78,13.2,29.16,40.57,4.21,36.11,56.20333,25.54,54.49556,0,16.6288,0,0,62
6065044521,1332,"Riverside",92282,"Unincorporated Riverside County area",-116.6555,33.97445,20.61,39.07,"35-40%",0.065,93.63,6.416871,4.64,0.037,13.34,389.76,41.18,43.47,42.12,0,0,1.772301,5.58,1286.614,71.85,0,0,0,0,0,0,0,0,0,0,22.69,2.77,5.65,40.95,43.05,6.45,82.91,18.9,83.86,25.3,73.84,3.2,25.55,68.2,96.66,10.5,88.08,26.2,83.08,71.69,7.44,82.43,13.72667,0,9.151111,0,58.7536,0,0,62
6055200802,6228,"Napa",94558,"Unincorporated Napa County area",-122.3027,38.26895,20.6,39.06,"35-40%",0.038,16.78,9.25631,41.34,0.144,49.76,394.28,43.05,44.38,43.45,105.87,77.52,697.4057,58.11,1183.926,68.13,0,0,21.25,69.8,0.36,57.46,2,23.88,1.5,42.31,46.07,5.63,59.74,42.13,44.85,3.17,11.07,11.11,38.73,10,41.85,2.9,22.9,16.8,26.38,5.8,55.02,17,49.02,35.29,3.66,27.75,45.57667,33.745,52.88111,0,31.2272,0,0,62
6037408705,5625,"Los Angeles",91748,"Rowland Heights",-117.8796,33.98187,20.59,39.04,"35-40%",0.051,64.73,12.17657,87.8,0.121,43.73,515.98,62,33.32,28.33,0,0,2326.245,81.6,1094.527,63.69,1.3,19.22,5.5,32.38,0.11,19.25,0,0,0.2,9.67,41.36,5.05,46.86,25.99,18.25,3.74,20.89,9.07,21.66,10.8,44.65,33.2,96.9,19.6,33.37,7.2,69.13,16.7,47.62,39.3,4.08,34.34,31.46,4.8125,24.18167,0,46.6672,0,0,62
6059110605,6740,"Orange",92833,"Fullerton",-117.9713,33.8849,20.58,39.03,"35-40%",0.048,53.73,11.95062,75.79,0.069,25.39,683.12,75.37,21.27,13.57,0,0,3180.08,85.51,695.8036,35.76,18.25,79.96,41.25,86.7,0.235,40.93,6,58.69,0.1,2.52,48.35,5.9,66.07,36.83,36.29,3.5,16.22,9.19,22.67,3.7,14.78,18.2,83.84,8.1,6.28,5.5,51.26,18.1,54.63,33.61,3.49,25.16,73.58667,10.2325,55.87944,0,33.7264,0,0,62
6073009301,4935,"San Diego",92123,"San Diego",-117.1343,32.80156,20.58,39.02,"35-40%",0.044,37.57,9.279903,41.67,0.174,57.2,312.86,28.99,58.25,63.3,0,0,203.4392,35.02,587.8049,27.35,5.4,43.52,15.6,60.6,0.32,52.64,0,0,1.2,37.57,37.21,4.54,34.98,45.61,49.75,4.94,50.72,8.97,20.78,6.4,27.61,7.2,49.57,28,50.52,6.7,64.51,15.7,42.29,43.66,4.53,40.62,29.86333,13.16,28.68222,0,37.52,0,0,62
6071010803,3171,"San Bernardino",92325,"Crestline",-117.268,34.23444,20.58,39.01,"35-40%",0.073,100,9.308442,42.09,0.019,7.01,363.7,37.37,51.26,53.18,0,0,452.4473,49.65,185.0783,3.66,4,37.55,0,0,0,0,2,23.88,1.5,42.31,31.33,3.83,20.56,91.68,90.17,4.37,35.23,25.51,97.92,7.4,31.7,0,0,27.6,49.72,6.1,58.36,7.9,6.57,51.85,5.38,53.16,20.41667,0,13.61111,0,23.416,0,0,62
6035040600,3209,"Lassen",96113,"Unincorporated Lassen County area",-120.1525,40.1324,20.57,38.99,"35-40%",0.049,56.96,4.688028,0.81,0.004,1.56,470.25,56.56,42.52,40.54,0.62,40.07,97.42837,23.23,184.7399,3.61,23,84.6,129.6,97.81,0.5,69.4,4,43.78,11.4,92.94,44.51,5.44,55.42,15.93,4.66,5.77,70.36,6.37,4.8,15.6,56.73,0,0,35.6,62.59,16.2,97.85,10.2,14.69,36.49,3.79,29.66,66.05,27.3675,62.27833,0,37.0976,0,0,62
6013392300,3126,"Contra Costa",94547,"Hercules",-122.2745,38.02641,20.57,38.98,"35-40%",0.034,10.57,8.78815,32.58,0.437,86.87,110.41,4.21,8.75,3.04,0,0,687.4477,57.81,1231.595,69.94,17.25,78.26,4.5,27.76,0.775,80.81,10,82.97,0,0,40.07,4.89,43.02,45.8,50.19,5.9,73.07,8.88,20.11,9.9,41.6,4.6,35.34,16,24.42,4.5,37.71,12.8,27.22,40.52,4.2,36.04,38.31333,20.2025,39.01056,0,26.6064,0,0,62
6071009202,1858,"San Bernardino",92358,"Unincorporated San Bernardino County area",-117.5413,34.26661,20.56,38.97,"35-40%",0.069,97.6,11.20711,56.95,0.023,8.21,903.7,98.19,52.14,54.63,0.04,20.17,298.6413,41.67,864.6376,48.81,8,53.43,0,0,0.01,1.8,1,12.45,4.5,72.39,44.86,5.48,56.29,28.33,22.43,4.59,40.94,10.37,32.79,8.8,37.28,1.7,13.3,26.9,48.44,8,75.38,12.8,27.22,36.19,3.75,29.25,36.88,5.4925,28.24833,0,32.2592,0,0,62
